subscriptionID,Memberid_FK,Datebought,ExpirationDate,transactionguid_fk,Dollaramount,ARB_ID,ABR_InoviceNumber,Monthlypaymentwddx,renewal,MonthlyBilling,MonthlyYearCompletedate,Cancelled,CancelDate,CardYear,CardMonth,CardLast4,IssueWithSub,IssueDate,Evidence,Premium,Processor,SubscriptionRate_ID
2654,F45B2BCA-E351-9F46-AD67-E6A0A144E8FC,2014-10-09 06:13:09.290,2015-10-09 06:13:09.290,F465D91B-BFFB-52EE-DD32-822DEBB45D5B,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
7606,57D45233-5056-A02D-DFA7-E6AE0D0F6C8E,2018-01-05 14:10:27.323,2019-01-05 14:10:27.323,CD4EE724-5056-A02D-DF10-C86A8AE65DD9,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
11201,57D45233-5056-A02D-DFA7-E6AE0D0F6C8E,2019-01-02 01:01:31.727,2020-02-04 14:10:27.323,838396F0-09D2-6A98-7BA7-78C4858AC833,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
12576,57D45233-5056-A02D-DFA7-E6AE0D0F6C8E,2020-01-11 02:11:53.267,2021-03-05 14:10:27.323,C270BDF8-0416-2FFA-C118-AAAC969F7A3E,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
17365,57D45233-5056-A02D-DFA7-E6AE0D0F6C8E,2021-02-19 20:03:23.137,2022-04-04 14:10:27.323,619FCEE6-B944-C49E-B022-CAF056B89DD3,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
17363,1E11616E-BA76-60BD-4F60-E6DA405E77D8,2021-02-19 13:42:59.157,2022-02-19 13:42:59.157,5404CA85-D443-B9A9-9AAE-F0A91CC6442E,129.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
24050,1E11616E-BA76-60BD-4F60-E6DA405E77D8,2022-02-18 10:57:15.970,2023-03-21 13:42:59.157,8783F985-A87E-338A-6EE8-74537FEA562C,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,paypal,0ED57103-BCD1-7507-6767-390B9C08623E
29562,1E11616E-BA76-60BD-4F60-E6DA405E77D8,2023-03-19 13:36:38.210,2024-04-19 13:42:59.157,CD648E62-E9EB-0681-FA18-20E146336FE4,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,paypal,0ED57103-BCD1-7507-6767-390B9C08623E
34942,1E11616E-BA76-60BD-4F60-E6DA405E77D8,2024-03-30 14:07:23.723,2025-05-19 13:42:59.157,A5720318-D08C-AD99-535E-D58F599B5DEC,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,paypal,0ED57103-BCD1-7507-6767-390B9C08623E
15736,D423E798-5056-A02D-DFD5-E6E712C7F767,2020-10-24 10:36:56.907,2021-10-24 10:36:56.890,8E67A433-D36A-CFD0-6FE9-017759C4763A,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
8419,D423E798-5056-A02D-DFD5-E6E712C7F767,2018-07-31 15:04:42.483,2019-07-31 15:04:42.467,714495A9-5056-A02D-DF03-ACF7533F87A3,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
11894,D423E798-5056-A02D-DFD5-E6E712C7F767,2019-07-28 11:58:43.730,2020-08-29 15:04:42.467,3D092872-B7CB-D19A-972A-B03004D6950A,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
5958,D423E798-5056-A02D-DFD5-E6E712C7F767,2016-10-11 09:05:56.853,2017-10-11 09:05:56.853,067A86CC-5056-A02D-DF42-8BA1A3A0B889,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
37000,3FC01BCC-0024-121F-9C42-E6F3E2AF9641,2025-11-07 21:11:38.817,2025-11-12 21:11:38.803,CC543C43-0438-BF93-CC39-201B58FBE874,15.00,NULL,NULL,NULL,0,0,NULL,1,2025-11-07 21:12:16.627,NULL,NULL,NULL,0,NULL,0,0,stripe,BDACE82F-0C69-B16D-1C63-7F09C3E214FA
29515,0393A701-E2BD-FF9E-D79D-E6F553669966,2023-03-05 13:55:29.133,2024-05-03 10:02:55.917,FF41EB89-95BE-70CA-AF52-D55B2399282E,199.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,stripe,7BE384D6-AA24-CCDD-CC5E-D0A919B4CF9F
17200,0393A701-E2BD-FF9E-D79D-E6F553669966,2021-01-25 12:02:16.170,2022-03-04 10:02:55.917,48F15D82-90C2-1643-1E3B-B3C0D81DF127,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
12460,0393A701-E2BD-FF9E-D79D-E6F553669966,2019-12-15 16:04:30.887,2021-02-02 10:02:55.917,71C45BE7-97E0-E52F-B84C-18FBC5D80259,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
24076,0393A701-E2BD-FF9E-D79D-E6F553669966,2022-02-23 08:15:12.447,2023-04-04 10:02:55.917,8335B4AF-DD83-9402-F856-729D55E26535,199.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,stripe,7BE384D6-AA24-CCDD-CC5E-D0A919B4CF9F
23908,0393A701-E2BD-FF9E-D79D-E6F553669966,2022-01-26 22:31:17.417,2022-03-05 10:02:55.917,FFDEB0A7-BA81-E7E8-A9E1-C51949F9E374,35.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,paypal,81D2F486-D8F3-0D27-04E3-1EA05C05F873
11209,0393A701-E2BD-FF9E-D79D-E6F553669966,2019-01-04 10:02:55.937,2020-01-04 10:02:55.917,FDDCFEBE-9C4B-6A83-88D4-1C2694E8C85F,129.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
37582,D24E7745-D293-376B-11E4-E70B423E2699,2026-06-25 16:54:16.587,2026-07-26 00:00:00.000,059EB650-DFF0-1F4F-B38E-B58DA3B06257,19.99,sub_1TmKHsCW7QxJHpQOHOoS8GjE,NULL,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,NULL,NULL
35719,D24E7745-D293-376B-11E4-E70B423E2699,2024-10-14 14:31:44.417,2025-10-14 14:31:44.410,7B013904-C868-FFB4-CBBD-55D3D954CDAC,129.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,0,paypal,0ED57103-BCD1-7507-6767-390B9C08623E
4443,5F8DFE8F-A84D-9EE9-E1F0-E70F29F176C7,2016-04-14 04:23:48.010,2017-06-16 09:49:41.613,C6AC72CA-5056-A02D-DF79-CC45A7A99D2F,9.99,28904439,20160414_042348,NULL,0,1,2017-04-14 00:00:00.000,1,2017-06-17 09:49:41.613,2018,4,6054,0,NULL,1,0,NULL,NULL
37484,E05F32AE-DCFE-7A9E-B27F-E72427AD9AC4,2026-05-12 23:45:56.103,2026-07-13 00:00:00.000,3A67E88C-CE9F-50F3-F158-36E887CFBCF4,19.99,sub_1TWTk5CW7QxJHpQOC9MUXI2S,NULL,NULL,0,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,NULL,NULL
2655,02178C7C-E103-7097-FAE2-E72465526EE1,2014-10-09 08:34:23.310,2015-10-09 08:34:23.310,F4E71E6B-9EF7-20E8-3477-CF47BD6EF073,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
36235,675DBA6F-E36B-D2F4-4D71-E72B1E5536B2,2025-02-07 22:38:15.713,2026-02-07 22:38:15.707,E45A9996-06C3-63EE-4FB3-09DD4DB102D1,228.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,stripe,A1C5572D-E311-D637-AE12-EDE03F978083
3955,47B86699-EDB1-9A68-4191-E72FE3F2FF87,2015-11-23 18:36:49.883,2016-11-22 18:36:49.883,36B4F6C1-D286-AE81-B868-A43A78E33117,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
1711,47B86699-EDB1-9A68-4191-E72FE3F2FF87,2013-11-05 12:41:53.027,2014-11-05 12:41:53.027,295B2E1F-AF4D-4F2E-297A-F527335F1F77,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
748,47B86699-EDB1-9A68-4191-E72FE3F2FF87,2012-05-02 15:20:17.247,2013-05-02 15:20:17.243,0EFEE8A9-C613-EAC1-E786-511010258F80,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
154,47B86699-EDB1-9A68-4191-E72FE3F2FF87,2010-10-19 10:34:19.817,2011-10-19 10:34:19.817,C4E980BF-CBA8-51D4-F7C1-C7C8AD185A5E,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
6726,6949156A-5056-A02D-DF7E-E733172A256F,2017-04-20 04:48:49.693,2018-07-30 10:43:08.577,697EFCBE-5056-A02D-DF8A-A98537EB711C,9.99,33267394,20170420_044849,NULL,0,1,2018-04-20 00:00:00.000,1,2018-07-31 10:43:08.577,2019,10,0546,1,2019-07-21 06:45:00.443,1,0,NULL,NULL
37447,83694DD8-C3E4-B0F5-B2E0-E73393D8C3DF,2026-04-28 15:35:10.660,2026-05-29 00:00:00.000,57E21A88-F18B-C730-E292-C638113851B6,19.99,sub_1TRHPSCW7QxJHpQOMDTT2Qef,NULL,NULL,0,1,NULL,1,2026-05-05 08:49:16.590,NULL,NULL,NULL,0,NULL,0,1,NULL,NULL
35670,FD327F15-C840-885D-EF61-E734DC9B86FB,2024-10-12 11:52:32.197,2025-12-08 21:55:24.153,0E507AF7-EB0E-B4E7-2BBE-472D6848D326,199.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,stripe,7BE384D6-AA24-CCDD-CC5E-D0A919B4CF9F
34363,FD327F15-C840-885D-EF61-E734DC9B86FB,2023-11-09 21:55:24.170,2024-11-08 21:55:24.153,277BE11D-0AF1-102B-CF41-28F0FC21D7C4,70.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,stripe,B4FA9D12-BB5C-DB7B-ABE1-D4AA6378F85A
21071,DFE8EF1B-935A-A94E-56F6-E7453F3E646C,2021-08-22 04:28:47.627,2022-08-22 04:28:47.627,41C29870-D2A8-67B0-F8C7-4749465ADB3A,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
13266,DFE8EF1B-935A-A94E-56F6-E7453F3E646C,2020-07-06 05:31:41.140,2021-07-06 05:31:41.140,62A9A75D-DC08-DBB4-DE78-35DBA23AC53A,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
6891,DFE8EF1B-935A-A94E-56F6-E7453F3E646C,2017-06-10 03:20:17.340,2018-07-12 18:49:12.250,A8BBC412-5056-A02D-DF50-57C7F14AF4A8,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
2233,DFE8EF1B-935A-A94E-56F6-E7453F3E646C,2014-05-09 03:42:25.837,2014-05-14 03:42:25.837,DFEED813-F00C-EA4A-6633-D232EB4CF3E4,15.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
2253,DFE8EF1B-935A-A94E-56F6-E7453F3E646C,2014-05-14 18:49:12.250,2015-05-14 18:49:12.250,FCECD519-0E81-9268-6D3C-F6A63AF8E8E9,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
4600,DFE8EF1B-935A-A94E-56F6-E7453F3E646C,2016-06-11 20:54:03.217,2017-06-12 18:49:12.250,95030E48-5056-A02D-DFB6-B9178BFD471A,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
3364,DFE8EF1B-935A-A94E-56F6-E7453F3E646C,2015-05-12 02:55:33.593,2016-06-12 18:49:12.250,46E83574-068A-03C5-BF45-D58062FFC781,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
36708,58950B87-C045-CE39-93E4-E745ED7F8042,2025-08-06 03:12:57.983,2026-08-06 03:12:57.970,EE3ECBC7-B50B-4C54-A0F7-18F44344CA39,144.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,0,stripe,A3B982C4-C38B-ADBE-976E-74BF7E206134
2512,0EEA6D9C-DCF8-3071-B940-E7469328669E,2014-08-25 16:48:41.323,2015-08-25 16:48:41.320,0EED7BE6-E75C-3A70-D91A-59271A346BC6,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
3621,0EEA6D9C-DCF8-3071-B940-E7469328669E,2015-08-18 14:11:31.777,2016-09-23 16:48:41.320,42024667-04CB-8ED9-28B7-0A7636C3838E,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
5891,0EEA6D9C-DCF8-3071-B940-E7469328669E,2016-09-28 07:34:35.773,2017-09-28 07:34:35.773,65BD5B5E-5056-A02D-DFBE-3DA51236AB5B,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
6777,E8D99A5C-5056-A02D-DFD7-E748A877ECB9,2017-05-02 18:48:23.280,2018-05-02 18:48:23.280,F17F07EF-5056-A02D-DF33-7DB0447DD941,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
8055,E8D99A5C-5056-A02D-DFD7-E748A877ECB9,2018-04-27 09:31:36.880,2019-06-01 18:48:23.280,4901862C-5056-A02D-DF32-B6EA3B23383E,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
11703,E8D99A5C-5056-A02D-DFD7-E748A877ECB9,2019-05-15 10:42:59.053,2020-06-30 18:48:23.280,5772A0A3-BC19-D4F6-1396-BDB00DA45B7D,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
13154,E8D99A5C-5056-A02D-DFD7-E748A877ECB9,2020-05-31 14:39:08.537,2021-07-30 18:48:23.280,384BAD3B-B7C9-E969-C16F-934CE63B111E,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
21046,E8D99A5C-5056-A02D-DFD7-E748A877ECB9,2021-08-10 14:21:54.797,2022-08-10 14:21:54.783,ECFDB742-E7F0-1717-A2EC-1E27EF9BDAAF,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
37432,309DD47D-5056-A02D-DFD1-E759DEF885A0,2026-04-23 21:16:23.403,2026-07-24 00:00:00.000,629743A4-AA67-CB16-A86E-78E60E362DF5,19.99,sub_1TPYLxCW7QxJHpQOGDyB3gWD,NULL,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,NULL,NULL
8561,309DD47D-5056-A02D-DFD1-E759DEF885A0,2018-08-07 09:34:35.830,2019-08-07 09:34:35.830,CDF0B213-5056-A02D-DF12-428E65C32CF7,105.00,39580140,20180807_093435,<wddxPacket version='1.0'><header/><data><struct><var name='THIRD'><string>10/7/18</string></var><var name='SECOND'><string>9/7/18</string></var><var name='FIRST'><string>8/7/18</string></var></struct></data></wddxPacket>,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
11522,5CC1D3F2-5056-A02D-DF45-E766EB3D2729,2019-03-31 11:28:20.267,2020-05-24 05:31:51.373,4BA53E56-CFE1-AA65-A4EE-06EED6308CE4,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
7889,5CC1D3F2-5056-A02D-DF45-E766EB3D2729,2018-03-13 07:52:01.273,2019-04-25 05:31:51.373,380210F1-5056-A02D-DFB8-4CC7E3848492,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
6634,5CC1D3F2-5056-A02D-DF45-E766EB3D2729,2017-03-26 05:31:51.373,2018-03-26 05:31:51.373,6380DAA7-5056-A02D-DF3F-8A3F74F00301,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
19808,5CC1D3F2-5056-A02D-DF45-E766EB3D2729,2021-06-03 07:38:42.167,2022-07-23 05:31:51.373,30AC67AF-9FB5-280F-AA0E-BFF80D8B941E,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
13025,5CC1D3F2-5056-A02D-DF45-E766EB3D2729,2020-05-04 02:11:12.940,2021-06-23 05:31:51.373,AF118B3C-D928-27A4-E5EF-EAA8B571A05D,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
13488,4104E242-AA1C-F505-5FBC-E77478A8391E,2020-08-29 19:09:31.607,2021-08-29 19:09:31.607,5CD44DB9-0555-F9B2-A9B6-F1B8657FD3F1,135.00,49655884,20200829_190931,<wddxPacket version='1.0'><header/><data><struct><var name='third'><string>10/29/20</string></var><var name='second'><string>9/29/20</string></var><var name='first'><string>8/29/20</string></var></struct></data></wddxPacket>,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
6605,EA763DCC-E99C-4962-061E-E778F428C5F1,2017-03-18 11:39:40.317,2018-04-23 10:29:17.613,D4AE0118-5056-A02D-DFC5-EC377019CF01,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
4376,EA763DCC-E99C-4962-061E-E778F428C5F1,2016-03-24 10:29:17.613,2017-03-24 10:29:17.613,9A4ABE22-5056-A02D-DF7F-511AB61EBD76,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
3172,EA763DCC-E99C-4962-061E-E778F428C5F1,2015-03-01 15:19:10.117,2016-02-29 15:19:10.117,D6FE0AFC-DA16-12B8-C347-425EE4284F30,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
7458,6AECE94E-5056-A02D-DF1A-E77A75CF61D4,2017-12-05 07:11:39.603,2018-12-05 07:11:39.603,81E1A1A2-5056-A02D-DF49-F8B465E296A8,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
18684,C52DC3BC-9084-E1FE-176E-E77B820A1781,2021-05-02 13:07:45.547,2022-05-02 13:07:45.547,CC7F95C9-DD9F-222B-47E8-96A37EE1854F,129.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
12588,66350948-CA1F-A9E2-C4C9-E7832F61224D,2020-01-13 17:32:04.780,2021-01-12 17:32:04.780,4A58347A-BE1C-E10A-34C4-3261E933993A,129.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
17277,F88D0E6A-9968-F648-C61C-E7938AB67994,2021-02-07 16:39:15.990,2021-02-12 16:39:15.990,F0516062-AC31-4522-38C1-35B7F61FA6D3,15.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
3047,174B892B-F41D-3B6D-1B71-E79913CB3604,2015-01-23 10:02:58.047,2016-01-23 10:02:58.047,1751451A-E10D-61E5-869D-35B3E847AC33,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
3455,7D328695-9105-854B-5020-E7A25EBFE154,2015-06-22 12:01:26.103,2016-07-26 15:32:30.887,1C00AAB6-A530-B60C-4EAD-D18311FCDBEB,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
5720,7D328695-9105-854B-5020-E7A25EBFE154,2016-07-30 03:35:25.747,2017-07-30 03:35:25.747,4B4827C0-5056-A02D-DFB0-85D9FAB78CD5,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
2250,7D328695-9105-854B-5020-E7A25EBFE154,2014-05-14 08:51:20.133,2015-06-27 15:32:30.887,FAC96F7D-C191-9959-5795-492485AC8A83,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
1373,7D328695-9105-854B-5020-E7A25EBFE154,2013-05-28 15:32:30.887,2014-05-28 15:32:30.887,ECA09648-F583-5727-08C4-CDD10493FEAA,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
717,7D328695-9105-854B-5020-E7A25EBFE154,2012-04-12 08:29:31.503,2013-04-12 08:29:31.503,A6879E93-CA9A-13C3-EC6D-94413AC8BC5F,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
7873,7D328695-9105-854B-5020-E7A25EBFE154,2018-03-09 04:03:46.860,2019-03-09 04:03:46.843,63FF5C12-5056-A02D-DF34-5CBBB59031F2,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
11422,7D328695-9105-854B-5020-E7A25EBFE154,2019-03-03 03:06:57.493,2020-04-07 04:03:46.843,99E7B785-F82F-A86E-3DBC-88E33ED8FE56,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
12812,7D328695-9105-854B-5020-E7A25EBFE154,2020-03-09 08:01:51.697,2021-05-07 04:03:46.843,77B73CF7-9F04-0C08-A7A8-D06F61937477,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
20882,7D328695-9105-854B-5020-E7A25EBFE154,2021-06-24 07:47:52.413,2022-06-24 07:47:52.413,6A77408F-B71F-26D2-3A95-6433EB76E3DB,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
26527,7D328695-9105-854B-5020-E7A25EBFE154,2022-06-23 09:07:14.953,2023-07-24 07:47:52.413,A6BB75DB-D8CA-6A9D-D053-663C61DA5384,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,paypal,0ED57103-BCD1-7507-6767-390B9C08623E
36797,7D328695-9105-854B-5020-E7A25EBFE154,2025-09-09 12:11:57.103,2026-10-21 07:47:52.413,D8778AD2-F178-B51B-BC99-5A104CF3EAF4,144.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,0,paypal,A3B982C4-C38B-ADBE-976E-74BF7E206134
35388,7D328695-9105-854B-5020-E7A25EBFE154,2024-08-19 09:34:15.013,2025-09-21 07:47:52.413,2C745E76-D7B3-2F54-678F-1EF121F3E851,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,0,paypal,0ED57103-BCD1-7507-6767-390B9C08623E
32970,7D328695-9105-854B-5020-E7A25EBFE154,2023-07-14 07:48:37.533,2024-08-22 07:47:52.413,4A509B46-02C8-45E8-8EFF-3F5104A4A714,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,paypal,0ED57103-BCD1-7507-6767-390B9C08623E
24041,77D86C65-B50F-CD7B-7FFA-E7B1E0B1D455,2022-02-16 19:26:51.457,2023-03-24 15:15:29.747,32BE5FE1-BD27-E39D-3FDF-356B33955D01,210.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,stripe,B4FA9D12-BB5C-DB7B-ABE1-D4AA6378F85A
16981,77D86C65-B50F-CD7B-7FFA-E7B1E0B1D455,2020-12-16 16:23:55.533,2022-02-22 15:15:29.747,4660C5CB-9F71-D24B-3C10-9752CE7CA59D,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
12275,77D86C65-B50F-CD7B-7FFA-E7B1E0B1D455,2019-10-24 16:37:34.770,2021-01-23 15:15:29.747,FAE0ADA5-EB31-DA41-C30C-1A991B6B765A,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
8505,77D86C65-B50F-CD7B-7FFA-E7B1E0B1D455,2018-08-02 21:10:16.630,2019-12-25 15:15:29.747,E553F269-5056-A02D-DF6D-71EC625F775B,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
7210,77D86C65-B50F-CD7B-7FFA-E7B1E0B1D455,2017-09-30 15:11:09.093,2018-11-25 15:15:29.747,49FCE97B-5056-A02D-DF31-363CA556C958,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
5749,77D86C65-B50F-CD7B-7FFA-E7B1E0B1D455,2016-08-05 15:08:09.697,2017-10-26 15:15:29.747,990A3573-5056-A02D-DF59-3761665A48F2,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
1489,77D86C65-B50F-CD7B-7FFA-E7B1E0B1D455,2013-07-29 15:15:29.747,2014-07-29 15:15:29.747,2BDB4F98-DA3B-0D13-78C9-FD2AD5A0A491,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
