Transaction_itemid,StoreTransactionID,itemid,ItemName,Color,Quantity,VendorID,PricePerItem,TotalPrice,SaleDescripton,perlable,product,weight,OnSale,Putup,ConfirmedRecipt,ShippingDate,TrackingNumber,Shipped,carrier,VendorPaid,orderdate,ColorId,PONumber,backorder,RemoveFromList,Deposit,VendorInvoice,VendorPaidDate
5722,3429,470,Need a Plus Cardigan?,,1,16,18.95,18.95,,each,Printed Books/DVD,0.20,0,Book,0,2013-01-30 00:00:00.000,9405511201080899478298,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5723,3430,470,Need a Plus Cardigan?,,1,16,18.95,18.95,,each,Printed Books/DVD,0.20,0,Book,0,2013-01-30 00:00:00.000,LJ855104934US,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5724,3431,470,Need a Plus Cardigan?,,1,16,18.95,18.95,,each,Printed Books/DVD,0.20,0,Book,0,2013-01-31 00:00:00.000,lj855390421US,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5725,3432,470,Need a Plus Cardigan?,,1,16,18.95,18.95,,each,Printed Books/DVD,0.20,0,Book,0,2013-01-30 00:00:00.000,9405511201080899495219,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5726,3433,470,Need a Plus Cardigan?,,1,16,18.95,18.95,,each,Printed Books/DVD,0.20,0,Book,0,2013-01-30 00:00:00.000,9405511201080899490184,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5727,3434,443,Pockets for Machine Knitters,,1,23,12.95,12.95,,each,eBooks,0.00,0,Each,0,2013-01-30 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5728,3435,470,Need a Plus Cardigan?,,1,16,18.95,18.95,,each,Printed Books/DVD,0.20,0,Book,0,2013-01-30 00:00:00.000,9405511201080899491365,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5729,3436,470,Need a Plus Cardigan?,,1,16,18.95,18.95,,each,Printed Books/DVD,0.20,0,Book,0,2013-01-30 00:00:00.000,9405511201080897583741,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5730,3437,482,Top Down Raglan - Bulky - Round Neck - Babies and Kids,,1,23,18.95,18.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5731,3437,484,Top Down Raglan - Bulky - V Neck - Adults,,1,23,18.95,18.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5732,3437,486,Top Down Raglan - Bulky - Round Neck - Grownups,,1,23,18.95,18.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5733,3438,90,Marbella,Crocus,1,2,65.45,65.45,,per pound,Coned Yarn,1.10,0,Cone(s),0,2013-02-07 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5734,3438,121,Princess,Blue Sky,1,2,71.44,71.44,,per pound,Coned Yarn,1.10,0,Cone(s),0,2013-02-07 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5735,3438,220,Marbella Color Cards,,0,2,0.00,0.00,,set of 5,Color Cards,0.01,0,Cards,0,2013-02-07 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5736,3438,260,Wool Crepe Deluxe Color Cards,,1,2,15.00,15.00,,set of 8,Color Cards,0.07,0,Cards,0,2013-02-07 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5737,3438,232,Princess Color cards,,0,2,0.00,0.00,,set of 2,Color Cards,0.01,0,Cards,0,2013-02-07 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5738,3438,233,Puma Stretch Color Cards,,1,2,8.00,8.00,,set of 4,Color Cards,0.01,0,Cards,0,2013-02-07 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5739,3438,276,Jaggerspun Yarn Sample Set,,1,3,25.00,25.00,,complete set,Color Cards,0.20,0,Cards,0,2013-02-07 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5740,3438,251,Supermerino Color Cards,,1,2,6.00,6.00,,set of 3,Color Cards,0.01,0,Cards,0,2013-02-07 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5741,3439,459,Yeoman Sari,Mint,1,17,29.95,29.95,,per cone,Coned Yarn,1.00,0,Cone(s),0,2013-02-12 00:00:00.000,9461211201080845542283,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5742,3439,459,Yeoman Sari,Seafoam,1,17,29.95,29.95,,per cone,Coned Yarn,1.00,0,Cone(s),0,2013-02-12 00:00:00.000,9461211201080845542283,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5743,3439,459,Yeoman Sari,Dog Rose (Pale),1,17,29.95,29.95,,per cone,Coned Yarn,1.00,0,Cone(s),0,2013-02-12 00:00:00.000,9461211201080845542283,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5747,3441,422,Signature Hats and Caps,0,1,23,0.00,0.00,Purchased eBook with Credits,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5748,3442,425,Top Down Raglan - Standard - Round Neck - for Everyone,0,1,23,0.00,0.00,Purchased eBook with Credits,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5749,3443,354,Yeoman Cashmilon,Royal 20,3,17,19.95,59.85,,500 g cone,Coned Yarn,1.00,0,Cone(s),0,2013-02-12 00:00:00.000,1Z240W6V0393020327,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5750,3443,354,Yeoman Cashmilon,Mustard 69,1,17,19.95,19.95,,500 g cone,Coned Yarn,1.00,0,Cone(s),0,2013-02-12 00:00:00.000,1Z240W6V0393020327,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5751,3444,430,Let's Knit Some Blouses,,1,23,14.95,14.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5752,3444,432,Let's Knit Some Jackets,,1,23,14.95,14.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5753,3445,425,Top Down Raglan - Standard - Round Neck - for Everyone,,1,23,18.95,18.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5754,3446,425,Top Down Raglan - Standard - Round Neck - for Everyone,,1,23,18.95,18.95,,each,eBooks,0.00,0,eBook,0,2013-02-02 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5757,3449,281,Hobby Knit Replacement Needles,,2,1,10.95,21.90,,set of 3,Machines,0.01,0,Set(s),0,2013-02-01 00:00:00.000,9405511201080805754812,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5758,3449,264,Hobby Knit,,1,1,149.00,149.00,,each,Machines,4.00,0,Item(s),0,2013-02-01 00:00:00.000,9405511201080805754812,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5762,3452,264,Hobby Knit,,1,1,149.00,149.00,,each,Machines,4.00,0,Item(s),0,2013-02-02 00:00:00.000,9405511201080802211448,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5763,3453,468,Learn Modern Stripes,,1,24,27.95,27.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5764,3454,343,Style Set 1,Set 1 for Mac,1,15,25.00,25.00,,each,Software,1.00,0,Each,0,2013-02-13 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5765,3454,344,Style Set 2,,1,15,25.00,25.00,,each,Software,1.00,0,Each,0,2013-02-13 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5766,3454,342,Garment Designer 2.5,,1,15,199.00,199.00,,each,Software,1.00,0,Each,0,2013-02-13 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5767,3455,164,Tamm Trenzi 4/18,Gold,1,4,22.25,22.25,,per pound,Coned Yarn,1.00,0,Cone(s),0,2013-02-04 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5768,3455,164,Tamm Trenzi 4/18,White,1,4,22.25,22.25,,per pound,Coned Yarn,1.00,0,Cone(s),0,2013-02-04 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5769,3455,164,Tamm Trenzi 4/18,Red,1,4,22.25,22.25,,per pound,Coned Yarn,1.00,0,Cone(s),0,2013-02-04 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5770,3455,164,Tamm Trenzi 4/18,Xmas Green,1,4,22.25,22.25,,per pound,Coned Yarn,1.00,0,Cone(s),0,2013-02-04 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5772,3457,346,Swan Socks,,1,22,12.95,12.95,,,eBooks,0.00,0,eBook,0,2013-02-04 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5773,3458,346,Swan Socks,,1,22,12.95,12.95,,,eBooks,0.00,0,eBook,0,2013-02-04 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5774,3459,430,Let's Knit Some Blouses,,1,23,14.95,14.95,,each,eBooks,0.00,0,eBook,0,2013-02-04 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5775,3460,483,Top Down Raglan - Standard - V Neck - for Everyone,,1,23,18.95,18.95,,each,eBooks,0.00,0,eBook,0,2013-02-04 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5776,3460,486,Top Down Raglan - Bulky - Round Neck - Grownups,,1,23,18.95,18.95,,each,eBooks,0.00,0,eBook,0,2013-02-04 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5777,3461,346,Swan Socks,,1,22,12.95,12.95,,,eBooks,0.00,0,eBook,0,2013-02-05 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5778,3462,416,Cheat Sheets for Hand Manipulated Stitch Patterns,,1,23,4.99,4.99,,each,eBooks,0.00,0,eBook,0,2013-02-05 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5779,3462,346,Swan Socks,,1,22,12.95,12.95,,,eBooks,0.00,0,eBook,0,2013-02-05 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5780,3462,274,The Uncomplicated Knitting Machine,,1,16,27.95,27.95,,each,Printed Books/DVD,0.15,0,Book,0,2013-02-09 00:00:00.000,9405511201080880333223,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5781,3463,455,Learn Contemporary Cables,,1,24,27.95,27.95,,,eBooks,0.00,0,eBook,0,2013-02-09 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5782,3464,269,DVD - Intarsia for Machine Knitting,,1,5,29.95,29.95,,each,Printed Books/DVD,0.20,0,DVD,0,2013-02-05 00:00:00.000,lj856543526US,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5783,3465,469,Learn Impactive Jacquard (Fairisle),,1,24,27.95,27.95,,each,eBooks,0.00,0,eBook,0,2013-02-09 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5784,3466,425,Top Down Raglan - Standard - Round Neck - for Everyone,,1,23,18.95,18.95,,each,eBooks,0.00,0,eBook,0,2013-02-09 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5785,3467,455,Learn Contemporary Cables,,1,24,27.95,27.95,,,eBooks,0.00,0,eBook,0,2013-02-09 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5786,3468,490,Learn Knit Flowers,,1,24,27.95,27.95,,each,eBooks,0.01,0,eBook,0,2013-02-09 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5787,3469,490,Learn Knit Flowers,,1,24,27.95,27.95,,each,eBooks,0.01,0,eBook,0,2013-02-09 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5788,3470,490,Learn Knit Flowers,,1,24,27.95,27.95,,each,eBooks,0.00,0,eBook,0,2013-02-09 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5789,3471,490,Learn Knit Flowers,,1,24,27.95,27.95,,each,eBooks,0.00,0,eBook,0,2013-02-09 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5790,3472,491,Perle Cotton 5/2 - Closout,Wedgewood,1,2,21.98,21.98,,per pound,Coned Yarn,1.10,0,Cone(s),0,2013-02-13 00:00:00.000,,1,UPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5791,3472,491,Perle Cotton 5/2 - Closout,Deep Plum 066,1,2,21.98,21.98,,per pound,Coned Yarn,1.10,0,Cone(s),0,2013-02-13 00:00:00.000,,1,UPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5792,3472,491,Perle Cotton 5/2 - Closout,Tunisian Teal 103,1,2,21.98,21.98,,per pound,Coned Yarn,1.10,0,Cone(s),0,2013-02-13 00:00:00.000,,1,UPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5793,3472,491,Perle Cotton 5/2 - Closout," Burgundy 143",1,2,21.98,21.98,,per pound,Coned Yarn,1.10,0,Cone(s),0,2013-02-13 00:00:00.000,,1,UPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5794,3472,491,Perle Cotton 5/2 - Closout," Steel 541",1,2,21.98,21.98,,per pound,Coned Yarn,1.10,0,Cone(s),0,2013-02-13 00:00:00.000,,1,UPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5795,3472,491,Perle Cotton 5/2 - Closout," Currant 728",1,2,21.98,21.98,,per pound,Coned Yarn,1.10,0,Cone(s),0,2013-02-13 00:00:00.000,,1,UPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5796,3472,69,Bambu 12,Onyx,2,2,55.08,110.16,,per pound,Coned Yarn,1.20,0,Cone(s),0,2013-02-13 00:00:00.000,,1,UPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5797,3472,69,Bambu 12,Pearl,2,2,55.08,110.16,,per pound,Coned Yarn,1.20,0,Cone(s),0,2013-02-13 00:00:00.000,,1,UPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5798,3473,470,Need a Plus Cardigan?,,1,16,18.95,18.95,,each,Printed Books/DVD,0.20,0,Book,0,2013-03-05 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5799,3474,346,Swan Socks,,1,22,12.95,12.95,,,eBooks,0.00,0,eBook,0,2013-02-08 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5800,3475,490,Learn Knit Flowers,,1,24,27.95,27.95,,each,eBooks,0.00,0,eBook,0,2013-02-09 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5801,3476,417,After Five Easy Elegance (Dresses),,1,23,14.95,14.95,,each,eBooks,0.00,0,eBook,0,2013-02-08 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5802,3476,430,Let's Knit Some Blouses,,1,23,14.95,14.95,,each,eBooks,0.00,0,eBook,0,2013-02-08 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5803,3476,419,Let's Knit Some Slacks,,1,23,14.95,14.95,,each,eBooks,0.00,0,eBook,0,2013-02-08 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5804,3476,422,Signature Hats and Caps,,1,23,9.95,9.95,,each,eBooks,0.00,0,eBook,0,2013-02-08 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5805,3476,346,Swan Socks,,1,22,12.95,12.95,,,eBooks,0.00,0,eBook,0,2013-02-08 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5806,3476,425,Top Down Raglan - Standard - Round Neck - for Everyone,,1,23,18.95,18.95,,each,eBooks,0.00,0,eBook,0,2013-02-08 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5807,3476,427,Let's Knit Some Skirts,,1,23,14.95,14.95,,each,eBooks,0.00,0,eBook,0,2013-02-08 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5808,3476,428,Jodi's Favorite Demos Volume 1,,1,23,9.95,9.95,,each,eBooks,0.00,0,eBook,0,2013-02-08 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5809,3476,429,Jodi's Favorite Demos Volume 2,,1,23,9.95,9.95,,each,eBooks,0.00,0,eBook,0,2013-02-08 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5810,3476,432,Let's Knit Some Jackets,,1,23,14.95,14.95,,each,eBooks,0.00,0,eBook,0,2013-02-08 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5811,3477,490,Learn Knit Flowers,,1,24,27.95,27.95,,each,eBooks,0.00,0,eBook,0,2013-02-09 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5813,3479,495,Learn Manipulated Pointelle,,1,24,27.95,27.95,,,eBooks,0.00,0,eBook,0,2013-02-09 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5815,3481,171,Tamm Nordic (Worsted Weight),Raspberry 6042,1,4,17.95,17.95,$2.00 off each item included in price,per pound,Coned Yarn,1.00,1,Cone(s),0,2013-02-09 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5816,3482,428,Jodi's Favorite Demos Volume 1,0,1,23,0.00,0.00,Purchased eBook with Credits,each,eBooks,0.00,0,eBook,0,2013-02-09 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5817,3483,346,Swan Socks,,1,22,12.95,12.95,,,eBooks,0.00,0,eBook,0,2013-02-09 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5819,3485,490,Learn Knit Flowers,,1,24,27.95,27.95,,each,eBooks,0.00,0,eBook,0,2013-02-11 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5820,3486,456,Learn Curves and Contours,,1,24,27.95,27.95,,each,eBooks,0.00,0,eBook,0,2013-02-11 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5821,3487,455,Learn Contemporary Cables,,1,24,27.95,27.95,,,eBooks,0.00,0,eBook,0,2013-02-12 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5822,3488,491,Perle Cotton 5/2 - Closout,Wedgewood,1,2,21.98,21.98,,per pound,Coned Yarn,1.10,0,Cone(s),0,2013-02-13 00:00:00.000,1Z0605410346554887,1,UPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5823,3488,491,Perle Cotton 5/2 - Closout,Tunisian Teal 103,1,2,21.98,21.98,,per pound,Coned Yarn,1.10,0,Cone(s),0,2013-02-13 00:00:00.000,1Z0605410346554887,1,UPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5824,3488,491,Perle Cotton 5/2 - Closout," Steel 541",1,2,21.98,21.98,,per pound,Coned Yarn,1.10,0,Cone(s),0,2013-02-13 00:00:00.000,1Z0605410346554887,1,UPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5825,3489,491,Perle Cotton 5/2 - Closout,Wedgewood,1,2,21.98,21.98,,per pound,Coned Yarn,1.10,0,Cone(s),0,2013-02-13 00:00:00.000,1Z0605410345349495,1,UPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5826,3489,491,Perle Cotton 5/2 - Closout,Deep Plum 066,1,2,21.98,21.98,,per pound,Coned Yarn,1.10,0,Cone(s),0,2013-02-13 00:00:00.000,1Z0605410345349495,1,UPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5827,3489,491,Perle Cotton 5/2 - Closout,Tunisian Teal 103,1,2,21.98,21.98,,per pound,Coned Yarn,1.10,0,Cone(s),0,2013-02-13 00:00:00.000,1Z0605410345349495,1,UPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5828,3489,491,Perle Cotton 5/2 - Closout," Burgundy 143",1,2,21.98,21.98,,per pound,Coned Yarn,1.10,0,Cone(s),0,2013-02-13 00:00:00.000,1Z0605410345349495,1,UPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5829,3489,491,Perle Cotton 5/2 - Closout," Steel 541",1,2,21.98,21.98,,per pound,Coned Yarn,1.10,0,Cone(s),0,2013-02-13 00:00:00.000,1Z0605410345349495,1,UPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5830,3489,491,Perle Cotton 5/2 - Closout," Currant 728",1,2,21.98,21.98,,per pound,Coned Yarn,1.10,0,Cone(s),0,2013-02-13 00:00:00.000,1Z0605410345349495,1,UPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5831,3490,451,Passap E-6000 Lock Setting Flashcards,,1,10,8.00,8.00,,,Printed Books/DVD,0.10,0,Set(s),0,2013-02-19 00:00:00.000,LZ 672363955US,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5832,3490,456,Learn Curves and Contours,,1,24,27.95,27.95,,each,eBooks,0.00,0,eBook,0,2013-02-19 00:00:00.000,LZ 672363955US,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5833,3490,470,Need a Plus Cardigan?,,1,16,18.95,18.95,,each,Printed Books/DVD,0.20,0,Book,0,2013-02-19 00:00:00.000,LZ 672363955US,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5834,3491,483,Top Down Raglan - Standard - V Neck - for Everyone,,1,23,18.95,18.95,,each,eBooks,0.00,0,eBook,0,2013-02-12 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5835,3492,491,Perle Cotton 5/2 - Closout,Tunisian Teal 103,2,2,21.98,43.96,,per pound,Coned Yarn,1.10,0,Cone(s),0,2013-02-18 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5836,3492,491,Perle Cotton 5/2 - Closout," Steel 541",2,2,21.98,43.96,,per pound,Coned Yarn,1.10,0,Cone(s),0,2013-02-18 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5837,3492,491,Perle Cotton 5/2 - Closout," Currant 728",2,2,21.98,43.96,,per pound,Coned Yarn,1.10,0,Cone(s),0,2013-02-18 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5838,3493,449,Be Your Own Passap Paramedic,,1,13,32.95,32.95,,each,Printed Books/DVD,0.14,0,Book,0,2013-02-13 00:00:00.000,LJ 858371727US,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5839,3494,492,Softball 0.75 - closeout,Sunshine,1,2,33.69,33.69,,per pound,Coned Yarn,1.25,0,Cone(s),0,2013-02-13 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5840,3494,492,Softball 0.75 - closeout,Citrus,1,2,33.69,33.69,,per pound,Coned Yarn,1.25,0,Cone(s),0,2013-02-13 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5841,3494,277,Machine Knitting Workbook 1 - Basic Techniques,,1,16,20.95,20.95,,each,Printed Books/DVD,0.15,0,Book,0,2013-02-12 00:00:00.000,9405511201080853928647,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5842,3494,278,Machine Knitting Workbook 2 - Basic Ribber Techniques,,1,16,17.25,17.25,,each,Printed Books/DVD,0.15,0,Book,0,2013-02-12 00:00:00.000,9405511201080853928647,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5843,3494,279,Machine Knitting Workbook 3 - Pattern Knitting Techniques,,1,16,17.25,17.25,,each,Printed Books/DVD,0.15,0,Book,0,2013-02-12 00:00:00.000,9405511201080853928647,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5844,3495,493,Avanti - Closeout,Sasparilla,4,2,31.19,124.76,,per pound,Coned Yarn,1.25,0,Cone(s),0,2013-02-14 00:00:00.000,1Z0605410345115031,1,UPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5845,3495,183,Avanti/Deluxe Color Cards,,1,2,6.00,6.00,,set of 3,Color Cards,0.01,0,Cards,0,2013-02-14 00:00:00.000,1Z0605410345115031,1,UPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5846,3496,301,Make Your Knitting Machine Sing,,1,13,22.95,22.95,,each,Printed Books/DVD,0.15,0,Book,0,2013-02-13 00:00:00.000,8405511201080849688876,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5847,3497,474,Cut 'n Sew Neckline template,,1,23,5.00,5.00,,,eBooks,0.00,0,eBook,0,2013-02-12 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5849,3499,491,Perle Cotton 5/2 - Closout,Tunisian Teal 103,1,2,21.98,21.98,,per pound,Coned Yarn,1.10,0,Cone(s),0,2013-02-14 00:00:00.000,"	1Z0605410346282671",1,UPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5850,3500,479,Make 5 Star Styles,,1,24,19.95,19.95,,,eBooks,0.00,0,eBook,0,2013-02-19 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5851,3500,468,Learn Modern Stripes,,1,24,27.95,27.95,,each,eBooks,0.00,0,eBook,0,2013-02-19 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5852,3500,469,Learn Impactive Jacquard (Fairisle),,1,24,27.95,27.95,,each,eBooks,0.00,0,eBook,0,2013-02-19 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5853,3500,495,Learn Manipulated Pointelle,,1,24,27.95,27.95,,,eBooks,0.00,0,eBook,0,2013-02-19 00:00:00.000,,1,USPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
5854,3501,491,Perle Cotton 5/2 - Closout," Currant 728",2,2,21.98,43.96,,per pound,Coned Yarn,1.10,0,Cone(s),0,2013-02-14 00:00:00.000,1Z0605410345579559,1,UPS,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
